"","Count_180","idSensore","Year","Month","Zone","Area","Type"
"7810",NA,17295,2011,8,"Cities","S","B"
"7811",NA,17295,2011,9,"Cities","S","B"
"7812",NA,17295,2011,10,"Cities","S","B"
"7813",NA,17295,2012,4,"Cities","S","B"
"7814",NA,17295,2012,5,"Cities","S","B"
"7815",NA,17295,2012,6,"Cities","S","B"
"7816",NA,17295,2012,7,"Cities","S","B"
"7817",NA,17295,2012,8,"Cities","S","B"
"7818",NA,17295,2012,9,"Cities","S","B"
"7819",NA,17295,2012,10,"Cities","S","B"
"7820",0,17295,2013,4,"Cities","S","B"
"7821",0,17295,2013,5,"Cities","S","B"
"7822",3,17295,2013,6,"Cities","S","B"
"7823",8,17295,2013,7,"Cities","S","B"
"7824",7,17295,2013,8,"Cities","S","B"
"7825",1,17295,2013,9,"Cities","S","B"
"7826",0,17295,2013,10,"Cities","S","B"
"7827",0,17295,2014,4,"Cities","S","B"
"7828",0,17295,2014,5,"Cities","S","B"
"7829",5,17295,2014,6,"Cities","S","B"
"7830",NA,17295,2014,7,"Cities","S","B"
"7831",NA,17295,2014,8,"Cities","S","B"
"7832",0,17295,2014,9,"Cities","S","B"
"7833",0,17295,2014,10,"Cities","S","B"
"7834",0,17295,2015,4,"Cities","S","B"
"7835",1,17295,2015,5,"Cities","S","B"
"7836",4,17295,2015,6,"Cities","S","B"
"7837",NA,17295,2015,7,"Cities","S","B"
"7838",7,17295,2015,8,"Cities","S","B"
"7839",0,17295,2015,9,"Cities","S","B"
"7840",0,17295,2015,10,"Cities","S","B"
"7841",0,17295,2016,4,"Cities","S","B"
"7842",0,17295,2016,5,"Cities","S","B"
"7843",3,17295,2016,6,"Cities","S","B"
"7844",3,17295,2016,7,"Cities","S","B"
"7845",1,17295,2016,8,"Cities","S","B"
"7846",1,17295,2016,9,"Cities","S","B"
"7847",0,17295,2016,10,"Cities","S","B"
"7848",0,17295,2017,4,"Cities","S","B"
"7849",2,17295,2017,5,"Cities","S","B"
"7850",NA,17295,2017,6,"Cities","S","B"
"7851",6,17295,2017,7,"Cities","S","B"
"7852",10,17295,2017,8,"Cities","S","B"
"7853",0,17295,2017,9,"Cities","S","B"
"7854",0,17295,2017,10,"Cities","S","B"
"7855",0,17295,2018,4,"Cities","S","B"
"7856",0,17295,2018,5,"Cities","S","B"
"7857",1,17295,2018,6,"Cities","S","B"
"7858",4,17295,2018,7,"Cities","S","B"
"7859",5,17295,2018,8,"Cities","S","B"
"7860",NA,17295,2018,9,"Cities","S","B"
"7861",NA,17295,2018,10,"Cities","S","B"
"7862",0,17295,2019,4,"Cities","S","B"
"7863",0,17295,2019,5,"Cities","S","B"
"7864",9,17295,2019,6,"Cities","S","B"
"7865",7,17295,2019,7,"Cities","S","B"
"7866",0,17295,2019,8,"Cities","S","B"
"7867",0,17295,2019,9,"Cities","S","B"
"7868",0,17295,2019,10,"Cities","S","B"
"7869",0,17295,2020,4,"Cities","S","B"
"7870",0,17295,2020,5,"Cities","S","B"
"7871",0,17295,2020,6,"Cities","S","B"
"7872",1,17295,2020,7,"Cities","S","B"
"7873",1,17295,2020,8,"Cities","S","B"
"7874",0,17295,2020,9,"Cities","S","B"
"7875",0,17295,2020,10,"Cities","S","B"
"7876",0,17295,2021,4,"Cities","S","B"
"7877",0,17295,2021,5,"Cities","S","B"
"7878",1,17295,2021,6,"Cities","S","B"
"7879",0,17295,2021,7,"Cities","S","B"
"7880",3,17295,2021,8,"Cities","S","B"
"7881",0,17295,2021,9,"Cities","S","B"
"7882",0,17295,2021,10,"Cities","S","B"
"7883",0,17295,2022,4,"Cities","S","B"
"7884",0,17295,2022,5,"Cities","S","B"
"7885",1,17295,2022,6,"Cities","S","B"
"7886",1,17295,2022,7,"Cities","S","B"
"7887",0,17295,2022,8,"Cities","S","B"
"7888",0,17295,2022,9,"Cities","S","B"
"7889",0,17295,2022,10,"Cities","S","B"
"7890",0,17295,2023,4,"Cities","S","B"
"7891",0,17295,2023,5,"Cities","S","B"
"7892",0,17295,2023,6,"Cities","S","B"
"7893",1,17295,2023,7,"Cities","S","B"
"7894",3,17295,2023,8,"Cities","S","B"
"7895",0,17295,2023,9,"Cities","S","B"
"7896",0,17295,2023,10,"Cities","S","B"
"7897",NA,17297,2000,4,"Cities","U","B"
"7898",NA,17297,2000,5,"Cities","U","B"
"7899",NA,17297,2000,6,"Cities","U","B"
"7900",NA,17297,2000,7,"Cities","U","B"
"7901",NA,17297,2000,8,"Cities","U","B"
"7902",NA,17297,2000,9,"Cities","U","B"
"7903",NA,17297,2000,10,"Cities","U","B"
"7904",NA,17297,2001,4,"Cities","U","B"
"7905",NA,17297,2001,5,"Cities","U","B"
"7906",NA,17297,2001,6,"Cities","U","B"
"7907",NA,17297,2001,7,"Cities","U","B"
"7908",NA,17297,2001,8,"Cities","U","B"
"7909",NA,17297,2001,9,"Cities","U","B"
"7910",NA,17297,2001,10,"Cities","U","B"
"7911",NA,17297,2002,4,"Cities","U","B"
"7912",NA,17297,2002,5,"Cities","U","B"
"7913",NA,17297,2002,6,"Cities","U","B"
"7914",NA,17297,2002,7,"Cities","U","B"
"7915",NA,17297,2002,8,"Cities","U","B"
"7916",NA,17297,2002,9,"Cities","U","B"
"7917",NA,17297,2002,10,"Cities","U","B"
"7918",NA,17297,2003,4,"Cities","U","B"
"7919",NA,17297,2003,5,"Cities","U","B"
"7920",NA,17297,2003,6,"Cities","U","B"
"7921",NA,17297,2003,7,"Cities","U","B"
"7922",NA,17297,2003,8,"Cities","U","B"
"7923",NA,17297,2003,9,"Cities","U","B"
"7924",NA,17297,2003,10,"Cities","U","B"
"7925",NA,17297,2004,4,"Cities","U","B"
"7926",NA,17297,2004,5,"Cities","U","B"
"7927",NA,17297,2004,6,"Cities","U","B"
"7928",NA,17297,2004,7,"Cities","U","B"
"7929",NA,17297,2004,8,"Cities","U","B"
"7930",NA,17297,2004,9,"Cities","U","B"
"7931",NA,17297,2004,10,"Cities","U","B"
"7932",NA,17297,2005,4,"Cities","U","B"
"7933",NA,17297,2005,5,"Cities","U","B"
"7934",NA,17297,2005,6,"Cities","U","B"
"7935",NA,17297,2005,7,"Cities","U","B"
"7936",NA,17297,2005,8,"Cities","U","B"
"7937",NA,17297,2005,9,"Cities","U","B"
"7938",NA,17297,2005,10,"Cities","U","B"
"7939",NA,17297,2006,4,"Cities","U","B"
"7940",NA,17297,2006,5,"Cities","U","B"
"7941",NA,17297,2006,6,"Cities","U","B"
"7942",NA,17297,2006,7,"Cities","U","B"
"7943",NA,17297,2006,8,"Cities","U","B"
"7944",NA,17297,2006,9,"Cities","U","B"
"7945",NA,17297,2006,10,"Cities","U","B"
"7946",NA,17297,2007,4,"Cities","U","B"
"7947",NA,17297,2007,5,"Cities","U","B"
"7948",NA,17297,2007,6,"Cities","U","B"
"7949",NA,17297,2007,7,"Cities","U","B"
"7950",NA,17297,2007,8,"Cities","U","B"
"7951",NA,17297,2007,9,"Cities","U","B"
"7952",NA,17297,2007,10,"Cities","U","B"
"7953",NA,17297,2008,4,"Cities","U","B"
"7954",NA,17297,2008,5,"Cities","U","B"
"7955",NA,17297,2008,6,"Cities","U","B"
"7956",NA,17297,2008,7,"Cities","U","B"
"7957",NA,17297,2008,8,"Cities","U","B"
"7958",NA,17297,2008,9,"Cities","U","B"
"7959",NA,17297,2008,10,"Cities","U","B"
"7960",NA,17297,2009,4,"Cities","U","B"
"7961",NA,17297,2009,5,"Cities","U","B"
"7962",NA,17297,2009,6,"Cities","U","B"
"7963",NA,17297,2009,7,"Cities","U","B"
"7964",NA,17297,2009,8,"Cities","U","B"
"7965",NA,17297,2009,9,"Cities","U","B"
"7966",NA,17297,2009,10,"Cities","U","B"
"7967",NA,17297,2010,4,"Cities","U","B"
"7968",NA,17297,2010,5,"Cities","U","B"
"7969",NA,17297,2010,6,"Cities","U","B"
"7970",NA,17297,2010,7,"Cities","U","B"
"7971",NA,17297,2010,8,"Cities","U","B"
"7972",NA,17297,2010,9,"Cities","U","B"
"7973",NA,17297,2010,10,"Cities","U","B"
"7974",NA,17297,2011,4,"Cities","U","B"
"7975",NA,17297,2011,5,"Cities","U","B"
"7976",NA,17297,2011,6,"Cities","U","B"
"7977",NA,17297,2011,7,"Cities","U","B"
"7978",NA,17297,2011,8,"Cities","U","B"
"7979",NA,17297,2011,9,"Cities","U","B"
"7980",NA,17297,2011,10,"Cities","U","B"
"7981",NA,17297,2012,4,"Cities","U","B"
"7982",NA,17297,2012,5,"Cities","U","B"
"7983",NA,17297,2012,6,"Cities","U","B"
"7984",NA,17297,2012,7,"Cities","U","B"
"7985",NA,17297,2012,8,"Cities","U","B"
"7986",NA,17297,2012,9,"Cities","U","B"
"7987",NA,17297,2012,10,"Cities","U","B"
"7988",NA,17297,2013,4,"Cities","U","B"
"7989",0,17297,2013,5,"Cities","U","B"
"7990",6,17297,2013,6,"Cities","U","B"
"7991",15,17297,2013,7,"Cities","U","B"
"7992",5,17297,2013,8,"Cities","U","B"
"7993",0,17297,2013,9,"Cities","U","B"
"7994",0,17297,2013,10,"Cities","U","B"
"7995",0,17297,2014,4,"Cities","U","B"
"7996",0,17297,2014,5,"Cities","U","B"
"7997",7,17297,2014,6,"Cities","U","B"
"7998",4,17297,2014,7,"Cities","U","B"
"7999",0,17297,2014,8,"Cities","U","B"
"8000",0,17297,2014,9,"Cities","U","B"
"8001",0,17297,2014,10,"Cities","U","B"
"8002",0,17297,2015,4,"Cities","U","B"
"8003",0,17297,2015,5,"Cities","U","B"
"8004",9,17297,2015,6,"Cities","U","B"
"8005",20,17297,2015,7,"Cities","U","B"
"8006",11,17297,2015,8,"Cities","U","B"
"8007",0,17297,2015,9,"Cities","U","B"
"8008",0,17297,2015,10,"Cities","U","B"
"8009",0,17297,2016,4,"Cities","U","B"
"8010",0,17297,2016,5,"Cities","U","B"
"8011",4,17297,2016,6,"Cities","U","B"
"8012",8,17297,2016,7,"Cities","U","B"
"8013",3,17297,2016,8,"Cities","U","B"
"8014",3,17297,2016,9,"Cities","U","B"
"8015",0,17297,2016,10,"Cities","U","B"
"8016",0,17297,2017,4,"Cities","U","B"
"8017",3,17297,2017,5,"Cities","U","B"
"8018",8,17297,2017,6,"Cities","U","B"
"8019",9,17297,2017,7,"Cities","U","B"
"8020",9,17297,2017,8,"Cities","U","B"
"8021",0,17297,2017,9,"Cities","U","B"
"8022",0,17297,2017,10,"Cities","U","B"
"8023",0,17297,2018,4,"Cities","U","B"
"8024",1,17297,2018,5,"Cities","U","B"
"8025",2,17297,2018,6,"Cities","U","B"
"8026",7,17297,2018,7,"Cities","U","B"
"8027",4,17297,2018,8,"Cities","U","B"
"8028",2,17297,2018,9,"Cities","U","B"
"8029",0,17297,2018,10,"Cities","U","B"
"8030",NA,17297,2019,4,"Cities","U","B"
"8031",0,17297,2019,5,"Cities","U","B"
"8032",11,17297,2019,6,"Cities","U","B"
"8033",14,17297,2019,7,"Cities","U","B"
"8034",1,17297,2019,8,"Cities","U","B"
"8035",1,17297,2019,9,"Cities","U","B"
"8036",0,17297,2019,10,"Cities","U","B"
"8037",0,17297,2020,4,"Cities","U","B"
"8038",0,17297,2020,5,"Cities","U","B"
"8039",1,17297,2020,6,"Cities","U","B"
"8040",10,17297,2020,7,"Cities","U","B"
"8041",2,17297,2020,8,"Cities","U","B"
"8042",0,17297,2020,9,"Cities","U","B"
"8043",0,17297,2020,10,"Cities","U","B"
"8044",0,17297,2021,4,"Cities","U","B"
"8045",0,17297,2021,5,"Cities","U","B"
"8046",2,17297,2021,6,"Cities","U","B"
"8047",0,17297,2021,7,"Cities","U","B"
"8048",3,17297,2021,8,"Cities","U","B"
"8049",1,17297,2021,9,"Cities","U","B"
"8050",0,17297,2021,10,"Cities","U","B"
"8051",0,17297,2022,4,"Cities","U","B"
"8052",2,17297,2022,5,"Cities","U","B"
"8053",5,17297,2022,6,"Cities","U","B"
"8054",8,17297,2022,7,"Cities","U","B"
"8055",4,17297,2022,8,"Cities","U","B"
"8056",1,17297,2022,9,"Cities","U","B"
"8057",0,17297,2022,10,"Cities","U","B"
"8058",NA,17297,2023,4,"Cities","U","B"
"8059",NA,17297,2023,5,"Cities","U","B"
"8060",4,17297,2023,6,"Cities","U","B"
"8061",5,17297,2023,7,"Cities","U","B"
"8062",5,17297,2023,8,"Cities","U","B"
"8063",3,17297,2023,9,"Cities","U","B"
"8064",0,17297,2023,10,"Cities","U","B"
"8065",NA,20041,2000,4,"A","U","B"
"8066",NA,20041,2000,5,"A","U","B"
"8067",NA,20041,2000,6,"A","U","B"
"8068",NA,20041,2000,7,"A","U","B"
"8069",NA,20041,2000,8,"A","U","B"
"8070",NA,20041,2000,9,"A","U","B"
"8071",NA,20041,2000,10,"A","U","B"
"8072",NA,20041,2001,4,"A","U","B"
"8073",NA,20041,2001,5,"A","U","B"
"8074",NA,20041,2001,6,"A","U","B"
"8075",NA,20041,2001,7,"A","U","B"
"8076",NA,20041,2001,8,"A","U","B"
"8077",NA,20041,2001,9,"A","U","B"
"8078",NA,20041,2001,10,"A","U","B"
"8079",NA,20041,2002,4,"A","U","B"
"8080",NA,20041,2002,5,"A","U","B"
"8081",NA,20041,2002,6,"A","U","B"
"8082",NA,20041,2002,7,"A","U","B"
"8083",NA,20041,2002,8,"A","U","B"
"8084",NA,20041,2002,9,"A","U","B"
"8085",NA,20041,2002,10,"A","U","B"
"8086",NA,20041,2003,4,"A","U","B"
"8087",NA,20041,2003,5,"A","U","B"
"8088",NA,20041,2003,6,"A","U","B"
"8089",NA,20041,2003,7,"A","U","B"
"8090",NA,20041,2003,8,"A","U","B"
"8091",NA,20041,2003,9,"A","U","B"
"8092",NA,20041,2003,10,"A","U","B"
"8093",NA,20041,2004,4,"A","U","B"
"8094",NA,20041,2004,5,"A","U","B"
"8095",NA,20041,2004,6,"A","U","B"
"8096",NA,20041,2004,7,"A","U","B"
"8097",NA,20041,2004,8,"A","U","B"
"8098",NA,20041,2004,9,"A","U","B"
"8099",NA,20041,2004,10,"A","U","B"
"8100",NA,20041,2005,4,"A","U","B"
"8101",NA,20041,2005,5,"A","U","B"
"8102",NA,20041,2005,6,"A","U","B"
"8103",NA,20041,2005,7,"A","U","B"
"8104",NA,20041,2005,8,"A","U","B"
"8105",NA,20041,2005,9,"A","U","B"
"8106",NA,20041,2005,10,"A","U","B"
"8107",NA,20041,2006,4,"A","U","B"
"8108",NA,20041,2006,5,"A","U","B"
"8109",NA,20041,2006,6,"A","U","B"
"8110",NA,20041,2006,7,"A","U","B"
"8111",NA,20041,2006,8,"A","U","B"
"8112",NA,20041,2006,9,"A","U","B"
"8113",NA,20041,2006,10,"A","U","B"
"8114",NA,20041,2007,4,"A","U","B"
"8115",NA,20041,2007,5,"A","U","B"
"8116",NA,20041,2007,6,"A","U","B"
"8117",NA,20041,2007,7,"A","U","B"
"8118",NA,20041,2007,8,"A","U","B"
"8119",NA,20041,2007,9,"A","U","B"
"8120",NA,20041,2007,10,"A","U","B"
"8121",NA,20041,2008,4,"A","U","B"
"8122",NA,20041,2008,5,"A","U","B"
"8123",NA,20041,2008,6,"A","U","B"
"8124",NA,20041,2008,7,"A","U","B"
"8125",NA,20041,2008,8,"A","U","B"
"8126",NA,20041,2008,9,"A","U","B"
"8127",NA,20041,2008,10,"A","U","B"
"8128",NA,20041,2009,4,"A","U","B"
"8129",NA,20041,2009,5,"A","U","B"
"8130",NA,20041,2009,6,"A","U","B"
"8131",NA,20041,2009,7,"A","U","B"
"8132",NA,20041,2009,8,"A","U","B"
"8133",NA,20041,2009,9,"A","U","B"
"8134",NA,20041,2009,10,"A","U","B"
"8135",NA,20041,2010,4,"A","U","B"
"8136",NA,20041,2010,5,"A","U","B"
"8137",NA,20041,2010,6,"A","U","B"
"8138",NA,20041,2010,7,"A","U","B"
"8139",NA,20041,2010,8,"A","U","B"
"8140",NA,20041,2010,9,"A","U","B"
"8141",NA,20041,2010,10,"A","U","B"
"8142",NA,20041,2011,4,"A","U","B"
"8143",NA,20041,2011,5,"A","U","B"
"8144",NA,20041,2011,6,"A","U","B"
"8145",NA,20041,2011,7,"A","U","B"
"8146",NA,20041,2011,8,"A","U","B"
"8147",NA,20041,2011,9,"A","U","B"
"8148",NA,20041,2011,10,"A","U","B"
"8149",NA,20041,2012,4,"A","U","B"
"8150",NA,20041,2012,5,"A","U","B"
"8151",NA,20041,2012,6,"A","U","B"
"8152",NA,20041,2012,7,"A","U","B"
"8153",NA,20041,2012,8,"A","U","B"
"8154",NA,20041,2012,9,"A","U","B"
"8155",NA,20041,2012,10,"A","U","B"
"8156",0,20041,2013,4,"A","U","B"
"8157",0,20041,2013,5,"A","U","B"
"8158",1,20041,2013,6,"A","U","B"
"8159",9,20041,2013,7,"A","U","B"
"8160",5,20041,2013,8,"A","U","B"
"8161",0,20041,2013,9,"A","U","B"
"8162",0,20041,2013,10,"A","U","B"
"8163",0,20041,2014,4,"A","U","B"
"8164",0,20041,2014,5,"A","U","B"
"8165",5,20041,2014,6,"A","U","B"
"8166",0,20041,2014,7,"A","U","B"
"8167",0,20041,2014,8,"A","U","B"
"8168",0,20041,2014,9,"A","U","B"
"8169",0,20041,2014,10,"A","U","B"
"8170",0,20041,2015,4,"A","U","B"
"8171",0,20041,2015,5,"A","U","B"
"8172",3,20041,2015,6,"A","U","B"
"8173",14,20041,2015,7,"A","U","B"
"8174",2,20041,2015,8,"A","U","B"
"8175",0,20041,2015,9,"A","U","B"
"8176",0,20041,2015,10,"A","U","B"
"8177",0,20041,2016,4,"A","U","B"
"8178",0,20041,2016,5,"A","U","B"
"8179",0,20041,2016,6,"A","U","B"
"8180",3,20041,2016,7,"A","U","B"
"8181",0,20041,2016,8,"A","U","B"
"8182",0,20041,2016,9,"A","U","B"
"8183",0,20041,2016,10,"A","U","B"
"8184",0,20041,2017,4,"A","U","B"
"8185",0,20041,2017,5,"A","U","B"
"8186",7,20041,2017,6,"A","U","B"
"8187",5,20041,2017,7,"A","U","B"
"8188",4,20041,2017,8,"A","U","B"
"8189",0,20041,2017,9,"A","U","B"
"8190",0,20041,2017,10,"A","U","B"
"8191",0,20041,2018,4,"A","U","B"
"8192",0,20041,2018,5,"A","U","B"
"8193",0,20041,2018,6,"A","U","B"
"8194",0,20041,2018,7,"A","U","B"
"8195",1,20041,2018,8,"A","U","B"
"8196",0,20041,2018,9,"A","U","B"
"8197",0,20041,2018,10,"A","U","B"
"8198",0,20041,2019,4,"A","U","B"
"8199",0,20041,2019,5,"A","U","B"
"8200",2,20041,2019,6,"A","U","B"
"8201",5,20041,2019,7,"A","U","B"
"8202",0,20041,2019,8,"A","U","B"
"8203",0,20041,2019,9,"A","U","B"
"8204",NA,20041,2019,10,"A","U","B"
"8205",0,20041,2020,4,"A","U","B"
"8206",0,20041,2020,5,"A","U","B"
"8207",0,20041,2020,6,"A","U","B"
"8208",0,20041,2020,7,"A","U","B"
"8209",1,20041,2020,8,"A","U","B"
"8210",0,20041,2020,9,"A","U","B"
"8211",0,20041,2020,10,"A","U","B"
"8212",0,20041,2021,4,"A","U","B"
"8213",0,20041,2021,5,"A","U","B"
"8214",0,20041,2021,6,"A","U","B"
"8215",0,20041,2021,7,"A","U","B"
"8216",0,20041,2021,8,"A","U","B"
"8217",0,20041,2021,9,"A","U","B"
"8218",0,20041,2021,10,"A","U","B"
"8219",0,20041,2022,4,"A","U","B"
"8220",0,20041,2022,5,"A","U","B"
"8221",NA,20041,2022,6,"A","U","B"
"8222",0,20041,2022,7,"A","U","B"
"8223",0,20041,2022,8,"A","U","B"
"8224",0,20041,2022,9,"A","U","B"
"8225",0,20041,2022,10,"A","U","B"
"8226",0,20041,2023,4,"A","U","B"
"8227",0,20041,2023,5,"A","U","B"
"8228",0,20041,2023,6,"A","U","B"
"8229",0,20041,2023,7,"A","U","B"
"8230",0,20041,2023,8,"A","U","B"
"8231",0,20041,2023,9,"A","U","B"
"8232",0,20041,2023,10,"A","U","B"
"8233",NA,20154,2000,4,"B","R","B"
"8234",NA,20154,2000,5,"B","R","B"
"8235",NA,20154,2000,6,"B","R","B"
"8236",NA,20154,2000,7,"B","R","B"
"8237",NA,20154,2000,8,"B","R","B"
"8238",NA,20154,2000,9,"B","R","B"
"8239",NA,20154,2000,10,"B","R","B"
"8240",NA,20154,2001,4,"B","R","B"
"8241",NA,20154,2001,5,"B","R","B"
"8242",NA,20154,2001,6,"B","R","B"
"8243",NA,20154,2001,7,"B","R","B"
"8244",NA,20154,2001,8,"B","R","B"
"8245",NA,20154,2001,9,"B","R","B"
"8246",NA,20154,2001,10,"B","R","B"
"8247",NA,20154,2002,4,"B","R","B"
"8248",NA,20154,2002,5,"B","R","B"
"8249",NA,20154,2002,6,"B","R","B"
"8250",NA,20154,2002,7,"B","R","B"
"8251",NA,20154,2002,8,"B","R","B"
"8252",NA,20154,2002,9,"B","R","B"
"8253",NA,20154,2002,10,"B","R","B"
"8254",NA,20154,2003,4,"B","R","B"
"8255",NA,20154,2003,5,"B","R","B"
"8256",NA,20154,2003,6,"B","R","B"
"8257",NA,20154,2003,7,"B","R","B"
"8258",NA,20154,2003,8,"B","R","B"
"8259",NA,20154,2003,9,"B","R","B"
"8260",NA,20154,2003,10,"B","R","B"
"8261",NA,20154,2004,4,"B","R","B"
"8262",NA,20154,2004,5,"B","R","B"
"8263",NA,20154,2004,6,"B","R","B"
"8264",NA,20154,2004,7,"B","R","B"
"8265",NA,20154,2004,8,"B","R","B"
"8266",NA,20154,2004,9,"B","R","B"
"8267",NA,20154,2004,10,"B","R","B"
"8268",NA,20154,2005,4,"B","R","B"
"8269",NA,20154,2005,5,"B","R","B"
"8270",NA,20154,2005,6,"B","R","B"
"8271",NA,20154,2005,7,"B","R","B"
"8272",NA,20154,2005,8,"B","R","B"
"8273",NA,20154,2005,9,"B","R","B"
"8274",NA,20154,2005,10,"B","R","B"
"8275",NA,20154,2006,4,"B","R","B"
"8276",NA,20154,2006,5,"B","R","B"
"8277",NA,20154,2006,6,"B","R","B"
"8278",NA,20154,2006,7,"B","R","B"
"8279",NA,20154,2006,8,"B","R","B"
"8280",NA,20154,2006,9,"B","R","B"
"8281",NA,20154,2006,10,"B","R","B"
"8282",NA,20154,2007,4,"B","R","B"
"8283",NA,20154,2007,5,"B","R","B"
"8284",NA,20154,2007,6,"B","R","B"
"8285",NA,20154,2007,7,"B","R","B"
"8286",NA,20154,2007,8,"B","R","B"
"8287",NA,20154,2007,9,"B","R","B"
"8288",NA,20154,2007,10,"B","R","B"
"8289",NA,20154,2008,4,"B","R","B"
"8290",NA,20154,2008,5,"B","R","B"
"8291",NA,20154,2008,6,"B","R","B"
"8292",NA,20154,2008,7,"B","R","B"
"8293",NA,20154,2008,8,"B","R","B"
"8294",NA,20154,2008,9,"B","R","B"
"8295",NA,20154,2008,10,"B","R","B"
"8296",NA,20154,2009,4,"B","R","B"
"8297",NA,20154,2009,5,"B","R","B"
"8298",NA,20154,2009,6,"B","R","B"
"8299",NA,20154,2009,7,"B","R","B"
"8300",NA,20154,2009,8,"B","R","B"
"8301",NA,20154,2009,9,"B","R","B"
"8302",NA,20154,2009,10,"B","R","B"
"8303",NA,20154,2010,4,"B","R","B"
"8304",NA,20154,2010,5,"B","R","B"
"8305",NA,20154,2010,6,"B","R","B"
"8306",NA,20154,2010,7,"B","R","B"
"8307",NA,20154,2010,8,"B","R","B"
"8308",NA,20154,2010,9,"B","R","B"
"8309",NA,20154,2010,10,"B","R","B"
"8310",NA,20154,2011,4,"B","R","B"
"8311",NA,20154,2011,5,"B","R","B"
"8312",NA,20154,2011,6,"B","R","B"
"8313",NA,20154,2011,7,"B","R","B"
"8314",NA,20154,2011,8,"B","R","B"
"8315",NA,20154,2011,9,"B","R","B"
"8316",NA,20154,2011,10,"B","R","B"
"8317",NA,20154,2012,4,"B","R","B"
"8318",NA,20154,2012,5,"B","R","B"
"8319",NA,20154,2012,6,"B","R","B"
"8320",NA,20154,2012,7,"B","R","B"
"8321",NA,20154,2012,8,"B","R","B"
"8322",NA,20154,2012,9,"B","R","B"
"8323",NA,20154,2012,10,"B","R","B"
"8324",NA,20154,2013,4,"B","R","B"
"8325",NA,20154,2013,5,"B","R","B"
"8326",NA,20154,2013,6,"B","R","B"
"8327",NA,20154,2013,7,"B","R","B"
"8328",NA,20154,2013,8,"B","R","B"
"8329",NA,20154,2013,9,"B","R","B"
"8330",NA,20154,2013,10,"B","R","B"
"8331",1,20154,2014,4,"B","R","B"
"8332",0,20154,2014,5,"B","R","B"
"8333",6,20154,2014,6,"B","R","B"
"8334",3,20154,2014,7,"B","R","B"
"8335",0,20154,2014,8,"B","R","B"
"8336",0,20154,2014,9,"B","R","B"
"8337",0,20154,2014,10,"B","R","B"
"8338",0,20154,2015,4,"B","R","B"
"8339",0,20154,2015,5,"B","R","B"
"8340",2,20154,2015,6,"B","R","B"
"8341",NA,20154,2015,7,"B","R","B"
"8342",0,20154,2015,8,"B","R","B"
"8343",NA,20154,2015,9,"B","R","B"
"8344",0,20154,2015,10,"B","R","B"
"8345",0,20154,2016,4,"B","R","B"
"8346",0,20154,2016,5,"B","R","B"
"8347",1,20154,2016,6,"B","R","B"
"8348",2,20154,2016,7,"B","R","B"
"8349",0,20154,2016,8,"B","R","B"
"8350",0,20154,2016,9,"B","R","B"
"8351",0,20154,2016,10,"B","R","B"
"8352",0,20154,2017,4,"B","R","B"
"8353",1,20154,2017,5,"B","R","B"
"8354",1,20154,2017,6,"B","R","B"
"8355",1,20154,2017,7,"B","R","B"
"8356",1,20154,2017,8,"B","R","B"
"8357",0,20154,2017,9,"B","R","B"
"8358",0,20154,2017,10,"B","R","B"
"8359",0,20154,2018,4,"B","R","B"
"8360",0,20154,2018,5,"B","R","B"
"8361",0,20154,2018,6,"B","R","B"
"8362",NA,20154,2018,7,"B","R","B"
"8363",NA,20154,2018,8,"B","R","B"
"8364",0,20154,2018,9,"B","R","B"
"8365",0,20154,2018,10,"B","R","B"
"8366",0,20154,2019,4,"B","R","B"
"8367",NA,20154,2019,5,"B","R","B"
"8368",6,20154,2019,6,"B","R","B"
"8369",2,20154,2019,7,"B","R","B"
"8370",0,20154,2019,8,"B","R","B"
"8371",0,20154,2019,9,"B","R","B"
"8372",0,20154,2019,10,"B","R","B"
"8373",0,20154,2020,4,"B","R","B"
"8374",0,20154,2020,5,"B","R","B"
"8375",0,20154,2020,6,"B","R","B"
"8376",0,20154,2020,7,"B","R","B"
"8377",0,20154,2020,8,"B","R","B"
"8378",0,20154,2020,9,"B","R","B"
"8379",0,20154,2020,10,"B","R","B"
"8380",0,20154,2021,4,"B","R","B"
"8381",0,20154,2021,5,"B","R","B"
"8382",0,20154,2021,6,"B","R","B"
"8383",0,20154,2021,7,"B","R","B"
"8384",0,20154,2021,8,"B","R","B"
"8385",0,20154,2021,9,"B","R","B"
"8386",0,20154,2021,10,"B","R","B"
"8387",0,20154,2022,4,"B","R","B"
"8388",0,20154,2022,5,"B","R","B"
"8389",0,20154,2022,6,"B","R","B"
"8390",0,20154,2022,7,"B","R","B"
"8391",0,20154,2022,8,"B","R","B"
"8392",NA,20154,2022,9,"B","R","B"
"8393",0,20154,2022,10,"B","R","B"
"8394",0,20154,2023,4,"B","R","B"
"8395",0,20154,2023,5,"B","R","B"
"8396",0,20154,2023,6,"B","R","B"
"8397",0,20154,2023,7,"B","R","B"
"8398",0,20154,2023,8,"B","R","B"
"8399",0,20154,2023,9,"B","R","B"
"8400",0,20154,2023,10,"B","R","B"
"8401",NA,30165,2000,4,"Cities","U","B"
"8402",NA,30165,2000,5,"Cities","U","B"
"8403",NA,30165,2000,6,"Cities","U","B"
"8404",NA,30165,2000,7,"Cities","U","B"
"8405",NA,30165,2000,8,"Cities","U","B"
"8406",NA,30165,2000,9,"Cities","U","B"
